Minimum Spanning Tree:
5774,6912
5773,6241
5772,7028
5770,7519
5769,7548
5768,7083
5766,7432
5764,7076
5764,6911
5763,6493
5761,6217
5761,5893
5760,7549
5759,6583
5759,6369
5758,7565
5755,6519
5755,5851
5754,6241
5753,6630
5753,5973
5751,7028
5746,6125
5745,6249
5743,7316
5743,6888
5741,7034
5740,6676
5739,5927
5738,7017
5735,6562
5734,6955
5732,6298
5731,6298
5727,6241
5725,7565
5725,7326
5725,6859
5725,6377
5724,6621
5720,7580
5720,6463
5720,5897
5719,7041
5719,6449
5718,5855
5717,7171
5715,5791
5714,6622
5713,7379
5713,6695
5712,5893
5711,6425
5710,6519
5708,7598
5706,7079
5706,6683
5706,6657
5704,6684
5703,7284
5702,6692
5701,7595
5701,7577
5700,6843
5700,5913
5697,6127
5694,7460
5693,6338
5692,7100
5688,6142
5687,6267
5686,6175
5683,7033
5683,6818
5683,6810
5682,7110
5682,6973
5681,7159
5681,6004
5680,7278
5680,6856
5680,6230
5680,5863
5677,7585
5676,7374
5675,7215
5675,6255
5674,7521
5674,7414
5674,7272
5673,7302
5672,6084
5671,7132
5671,7009
5670,7123
5668,7571
5667,7233
5665,7021
5665,6463
5664,7472
5663,7587
5662,7162
5660,5842
5658,6823
5657,7601
5654,5675
5653,7199
5651,6130
5650,6013
5648,7298
5647,7149
5646,7600
5646,7110
5646,6855
5645,7553
5645,7403
5644,7606
5643,7327
5643,7260
5643,6866
5643,6743
5643,5998
5642,5972
5640,6544
5639,6477
5638,7607
5638,6889
5637,7110
5636,5859
5635,7339
5633,6125
5632,7600
5631,7052
5630,5881
5629,6047
5627,6524
5626,6370
5625,7413
5625,5735
5624,7100
5623,6360
5623,6085
5622,6288
5621,6101
5616,7416
5615,6544
5613,7411
5613,7331
5613,6671
5612,7257
5612,6875
5612,6712
5610,7352
5610,7109
5610,6312
5610,6172
5608,6341
5607,5992
5606,7224
5604,7566
5604,6110
5603,6101
5603,5989
5602,7225
5600,7565
5600,5916
5598,7228
5598,6638
5597,7608
5597,7498
5597,6605
5595,7614
5595,6919
5593,6803
5593,5905
5592,7199
5590,5960
5588,6562
5586,7554
5584,5879
5582,7237
5581,7199
5580,7502
5580,6668
5578,7522
5578,7113
5578,7085
5578,6971
5578,5711
5578,5689
5577,6903
5576,5687
5575,5857
5575,5584
5573,6330
5569,7488
5568,7237
5566,6408
5565,6408
5564,7575
5561,6886
5561,5848
5561,5630
5560,5720
5559,7414
5557,7120
5557,6738
5557,6648
5557,6370
5557,5868
5556,7391
5556,5679
5555,6724
5553,7288
5552,6069
5550,6562
5549,6267
5548,7237
5546,6741
5544,6174
5543,7595
5543,7500
5543,5726
5542,5921
5540,6339
5538,6577
5537,6891
5536,7532
5536,7237
5536,7152
5536,6960
5536,6389
5535,6368
5534,7591
5534,7497
5534,6888
5534,6856
5534,6840
5534,6620
5533,6842
5532,7491
5531,7292
5530,7237
5529,7128
5529,6160
5529,5878
5527,7600
5526,7563
5526,7264
5526,6705
5526,6414
5526,6043
5522,7465
5521,5833
5521,5706
5519,6381
5517,5646
5516,5816
5515,5894
5514,7357
5514,7022
5514,6101
5511,7026
5510,7123
5508,6911
5506,7032
5505,6323
5502,6029
5502,5653
5501,6803
5499,6324
5499,5538
5498,7148
5497,7123
5495,6160
5491,6476
5491,5924
5488,7133
5488,6365
5488,5856
5486,6995
5485,7100
5483,6211
5482,7346
5481,6422
5479,6797
5478,7051
5478,6194
5477,5534
5476,6428
5476,5836
5472,7222
5471,6887
5468,7235
5466,6200
5466,5795
5465,6632
5463,7383
5463,7274
5463,7176
5462,6797
5461,7285
5461,6529
5460,7565
5459,6888
5458,6241
5457,7476
5456,7024
5455,7435
5455,6497
5454,7615
5454,7558
5454,7394
5454,6782
5454,6441
5454,6432
5454,6244
5454,6174
5454,6082
5453,7224
5452,6425
5450,5516
5449,7029
5446,7352
5445,6672
5443,7223
5440,7522
5439,6363
5437,5858
5436,7314
5435,5632
5433,5978
5431,7547
5430,7067
5430,7016
5429,5699
5428,6280
5427,7585
5426,6954
5425,6044
5424,6884
5423,7483
5422,5633
5421,7421
5419,6597
5418,5842
5417,7599
5415,6252
5414,7192
5414,6958
5414,6287
5413,6369
5412,6789
5412,5747
5411,7488
5410,7316
5410,6943
5409,7188
5407,7580
5406,6286
5405,7520
5404,7595
5402,7547
5401,6519
5399,6792
5397,6126
5394,7622
5394,6278
5390,7243
5390,7024
5388,7012
5387,6633
5386,7022
5386,7004
5384,6477
5382,6176
5381,6501
5380,6860
5378,7489
5377,7534
5376,5578
5374,5640
5372,7365
5371,7163
5371,7009
5371,5375
5370,7444
5370,7380
5370,7347
5370,6456
5369,7541
5369,6917
5369,6891
5368,6256
5365,7577
5365,5408
5364,7296
5363,7237
5362,6728
5360,6972
5359,6101
5358,5653
5356,6709
5355,7540
5353,6935
5350,7500
5349,6341
5349,5628
5347,6476
5346,5895
5345,7104
5343,7537
5343,7302
5343,5896
5343,5551
5342,5417
5341,6350
5340,6578
5339,7089
5337,7170
5336,7339
5335,7535
5335,7479
5335,6443
5335,6277
5335,5803
5334,7224
5334,7117
5333,7104
5332,7284
5330,5610
5328,5985
5327,6361
5326,6519
5325,6751
5324,7162
5323,7595
5322,7600
5321,6275
5319,7601
5319,6022
5319,5447
5318,7579
5317,6797
5315,7602
5314,7489
5312,5370
5310,5593
5309,5900
5309,5539
5308,7383
5307,6089
5307,6072
5306,6463
5305,7248
5304,6256
5303,7549
5303,7340
5301,7554
5300,7199
5298,6694
5296,6803
5294,7589
5294,6102
5293,7335
5293,6022
5292,7080
5291,6519
5290,6045
5288,7057
5287,6668
5285,7592
5285,7232
5285,7018
5285,6887
5285,5715
5283,6887
5282,7284
5281,7264
5279,6391
5278,6919
5277,7352
5277,6411
5277,6299
5277,5846
5274,7610
5274,7595
5274,7400
5274,7332
5274,6749
5274,6170
5274,5528
5273,6258
5271,5854
5270,6120
5269,7507
5268,6451
5268,6008
5267,7512
5267,7060
5267,6516
5267,5723
5261,7580
5261,7310
5260,6453
5259,6120
5258,6537
5257,6792
5256,7100
5255,7378
5254,6836
5253,7598
5253,7098
5252,6618
5251,5623
5250,7100
5247,7350
5246,6241
5245,6861
5242,5658
5242,5432
5240,6523
5237,6101
5236,7015
5233,6359
5232,6252
5232,6060
5231,5951
5230,7280
5228,6173
5227,7448
5226,6556
5224,6755
5223,7157
5223,6472
5222,6618
5220,7339
5218,7339
5217,7423
5216,7368
5216,6888
5216,6213
5214,6865
5212,7563
5212,5985
5212,5342
5210,7090
5208,6784
5207,6672
5206,6726
5206,5610
5205,5534
5204,5425
5203,7519
5202,6987
5201,5835
5200,7517
5200,7498
5200,6925
5200,5313
5198,6241
5197,5711
5196,5450
5194,6562
5193,6382
5192,6976
5192,6776
5190,5706
5188,7334
5187,6644
5185,5260
5184,6795
5184,6502
5183,7470
5182,7162
5178,7623
5176,7460
5176,6680
5174,7371
5173,7009
5169,5454
5168,6414
5167,6572
5161,6897
5159,7151
5159,7036
5159,5748
5158,6973
5158,6692
5157,5304
5156,7489
5155,5197
5153,7415
5148,5390
5147,7444
5146,7490
5145,5174
5144,5663
5143,6688
5142,6350
5141,6997
5140,7199
5139,7103
5139,6934
5139,6135
5137,7447
5137,6954
5136,6477
5134,7086
5134,7081
5132,7604
5130,6640
5129,6194
5128,7600
5128,5512
5127,7618
5127,6951
5127,6921
5127,6774
5127,6181
5127,6169
5127,6136
5127,6064
5127,5991
5127,5969
5127,5919
5127,5469
5126,7502
5124,7237
5122,5698
5121,5334
5120,7389
5120,6528
5119,7135
5117,7566
5116,5117
5115,7579
5114,6403
5113,5447
5112,6002
5111,7226
5111,6750
5111,6265
5110,7504
5110,7112
5110,5574
5110,5478
5109,7233
5108,7416
5106,6811
5104,6487
5103,6970
5102,7015
5099,7302
5098,6274
5097,5252
5095,7565
5095,7231
5095,5938
5095,5396
5095,5162
5094,6478
5092,6135
5091,6803
5090,7237
5089,5764
5087,5909
5086,7405
5084,6861
5083,6209
5082,7409
5080,6424
5079,7380
5078,5570
5076,6874
5074,7162
5073,5720
5072,7358
5071,5854
5070,5885
5068,6800
5065,7607
5065,6964
5065,6346
5063,7237
5062,6891
5061,5481
5061,5280
5060,7338
5060,6198
5060,5819
5059,5955
5058,7449
5058,6508
5058,5999
5057,5619
5056,5933
5054,7537
5053,7162
5052,5510
5051,5103
5048,7209
5047,7406
5043,6985
5041,5748
5041,5107
5040,7558
5038,6912
5035,6091
5034,7009
5033,7237
5032,5127
5031,5791
5029,6991
5028,7482
5027,5463
5024,6361
5022,6132
5022,6021
5021,5746
5020,7592
5020,6979
5018,7178
5015,7339
5014,5370
5013,5597
5011,6945
5011,6879
5011,6519
5011,6470
5010,6593
5009,7353
5008,7061
5007,7418
5006,7427
5004,6508
5004,6123
5002,5485
4999,7464
4998,6586
4997,6653
4996,6451
4996,6382
4995,7078
4995,5737
4995,5660
4994,7383
4994,6288
4993,5068
4992,6160
4990,7608
4989,7602
4987,7608
4986,7613
4986,6891
4986,6702
4985,6641
4985,5373
4983,6902
4983,5778
4981,6544
4980,7237
4979,7203
4979,6975
4978,6877
4978,6220
4977,6954
4974,7587
4970,5454
4969,7296
4968,7435
4967,6797
4966,6463
4963,6740
4962,5754
4962,5016
4961,7498
4960,7254
4960,7026
4960,5570
4959,7071
4958,7205
4957,7386
4957,6336
4956,5516
4955,7224
4955,6906
4952,7397
4951,7100
4949,7078
4947,7126
4947,6773
4946,7165
4946,6010
4944,5299
4943,7301
4942,7383
4941,7262
4941,7009
4941,6868
4941,6793
4941,6634
4941,6310
4941,5516
4940,5447
4939,6899
4938,7570
4938,6135
4938,5441
4936,5972
4935,7621
4935,7174
4934,7352
4933,7022
4931,7536
4930,7482
4929,7515
4929,7163
4928,7224
4927,6544
4926,5733
4925,7209
4925,5493
4925,5100
4924,6757
4923,5740
4922,7432
4921,6534
4920,5294
4919,7237
4919,6910
4919,5392
4918,6728
4917,7375
4916,7488
4916,5391
4914,7325
4914,6278
4912,7089
4911,6569
4911,5465
4911,5103
4910,6023
4909,6734
4908,7414
4908,5416
4907,6734
4906,5722
4905,7502
4905,5690
4904,7141
4904,5756
4903,6323
4901,7226
4900,7592
4900,6849
4900,6595
4900,5238
4899,7533
4898,7256
4897,6357
4896,4922
4895,6973
4893,5988
4892,6647
4892,6431
4890,6292
4889,5637
4888,7579
4888,6308
4887,7552
4886,6970
4886,6864
4886,4996
4885,6006
4885,5127
4884,5461
4883,7548
4882,7416
4881,5454
4880,7089
4880,6847
4880,4950
4879,6907
4877,4886
4876,7595
4875,5893
4873,6778
4873,6228
4873,5020
4870,6527
4869,6972
4868,5538
4866,7518
4865,7016
4865,6070
4864,7614
4864,5275
4864,5230
4863,6393
4863,5967
4861,7330
4860,7141
4859,6016
4858,7154
4857,4876
4855,5628
4854,7237
4853,6442
4852,7492
4851,7517
4850,7001
4849,6464
4849,6367
4846,7240
4845,5206
4844,7061
4843,7237
4842,7016
4840,5806
4840,5183
4839,6777
4838,5539
4836,7595
4836,7057
4830,6361
4829,5755
4827,7162
4827,5992
4826,7491
4825,7100
4824,7049
4824,5808
4822,7456
4820,6897
4820,6405
4819,7616
4819,7390
4819,7143
4819,4846
4818,7595
4817,7359
4816,4881
4814,7074
4812,7541
4811,7603
4811,7446
4811,7419
4811,7378
4811,7241
4811,7197
4811,7053
4811,6966
4811,6596
4811,6594
4811,6588
4811,6576
4811,6526
4811,6368
4811,6257
4811,6203
4811,6189
4811,6177
4811,5914
4811,5782
4811,5740
4811,5619
4811,5558
4811,5504
4811,5273
4811,5175
4811,4867
4810,5240
4810,5036
4809,7575
4808,6494
4807,7279
4805,6246
4804,7339
4802,5207
4801,7199
4799,6195
4798,7605
4797,6666
4796,6887
4795,6591
4795,5447
4793,7372
4792,7237
4791,7126
4790,7445
4790,5299
4789,6977
4788,6962
4788,6946
4787,6432
4787,5213
4786,7485
4785,7535
4785,7514
4785,7451
4785,7271
4785,7114
4785,7011
4785,6923
4785,6871
4785,6865
4785,6837
4785,6801
4785,6713
4785,6711
4785,6625
4785,6484
4785,6364
4785,5903
4785,5728
4785,5709
4785,5493
4785,5480
4785,5357
4785,5030
4785,4971
4783,5493
4782,7526
4780,7452
4779,7545
4779,6520
4778,7403
4777,7585
4776,4975
4775,6562
4774,7563
4773,5845
4771,7595
4770,6616
4769,6166
4767,5454
4765,7618
4763,7224
4762,5638
4760,7557
4759,7621
4758,7224
4757,7282
4756,7029
4755,5277
4754,7575
4754,6014
4753,7111
4749,5857
4748,7442
4747,6787
4747,5579
4745,4762
4744,5887
4743,6101
4742,7486
4741,6022
4739,4785
4738,7601
4738,7204
4737,6194
4736,6509
4735,6896
4735,6843
4735,6258
4734,6878
4733,7022
4733,6570
4732,5388
4731,5641
4730,6481
4729,6481
4728,7257
4728,7059
4727,4985
4726,7569
4726,7238
4725,7486
4725,6885
4723,7565
4722,4811
4721,5111
4720,7489
4719,7157
4719,6325
4718,5159
4717,4973
4716,7536
4711,7352
4710,7296
4710,6191
4709,7569
4707,6572
4705,7439
4705,7348
4705,7318
4705,6395
4705,4744
4704,6329
4704,5036
4703,7078
4703,6279
4702,4925
4701,6566
4700,6842
4699,7279
4695,7605
4694,5813
4693,6163
4692,7580
4691,7586
4691,7553
4691,7216
4691,6511
4691,4786
4688,4719
4686,4908
4685,7610
4684,6163
4682,5319
4681,7023
4681,6205
4679,6677
4678,7569
4676,7489
4676,5843
4675,6370
4674,5664
4673,7079
4673,6844
4672,7316
4671,6228
4671,6009
4671,5587
4671,5075
4671,4823
4670,7188
4667,7579
4666,7536
4662,7467
4662,7233
4662,7219
4661,5859
4660,7352
4660,5752
4659,5441
4657,7489
4657,6412
4656,6617
4656,6307
4656,5061
4653,7489
4652,6791
4651,7028
4651,6063
4649,6179
4648,7074
4647,6600
4646,7410
4643,7383
4641,4811
4640,6712
4639,6220
4638,7237
4638,6090
4638,5677
4637,7593
4637,5046
4636,6427
4636,6268
4636,5420
4635,7115
4635,6016
4633,4855
4632,7537
4632,5656
4631,5359
4629,7517
4627,6256
4626,7287
4625,6817
4625,6741
4624,6199
4624,5725
4623,6887
4622,6614
4622,5526
4621,7592
4621,5980
4621,4871
4617,7415
4617,7112
4617,4819
4616,5989
4615,5984
4614,7498
4613,7228
4612,7623
4611,6239
4609,7620
4609,6145
4609,4800
4608,7224
4608,7025
4607,7090
4607,6860
4606,7059
4604,7165
4604,5525
4603,6887
4602,6471
4602,5249
4601,6304
4600,7009
4599,7216
4598,6409
4597,5753
4596,7257
4595,7416
4595,7077
4595,6908
4594,7013
4593,7170
4593,5297
4590,5120
4589,7584
4585,5461
4584,6821
4583,4842
4581,4647
4580,7555
4579,7098
4579,6247
4578,6912
4575,6683
4575,4894
4574,7353
4573,6897
4572,7516
4572,4973
4571,5600
4570,7216
4570,5757
4568,4704
4566,6981
4564,5437
4563,7460
4563,6295
4562,7415
4561,7608
4560,7576
4560,7089
4560,5221
4559,5265
4558,7148
4557,5222
4556,7284
4555,7086
4555,5352
4554,7608
4553,6310
4551,6621
4550,6883
4549,7498
4548,6641
4547,7605
4546,6194
4545,7525
4544,7477
4544,6545
4543,6186
4543,6041
4540,7532
4539,6958
4537,6752
4536,5687
4535,6478
4534,6813
4532,6470
4531,7266
4531,5898
4530,6709
4529,4811
4528,6633
4527,6860
4527,5067
4525,7339
4525,6542
4524,6039
4524,4900
4524,4647
4523,7302
4522,5258
4520,7237
4519,7608
4518,7136
4518,6564
4517,7383
4517,6501
4516,6940
4515,5274
4513,5223
4512,7534
4511,7402
4510,5986
4509,7199
4507,7237
